FXR,11830,"Clinton, IN: Frankfort Municipal",40.27333333,-86.56222222,IN
FXY,11831,"Forest City, IA: Forest City Municipal",43.23472222,-93.62416667,IA
FYU,11833,"Fort Yukon, AK: Fort Yukon Airport",66.58111111,-145.2083333,AK
FYV,11834,"Fayetteville, AR: Drake Field",36.00361111,-94.17,AR
GA1,11836,"Lafayette, GA: Barwick Lafayette",34.68861111,-85.29055556,GA
GA2,11837,"Carrollton, GA: West Georgia Regional - O V Gray Field",33.63111111,-85.15194444,GA
GA3,11838,"Atlanta, GA: Newnan Coweta County",33.31166667,-84.76972222,GA
GAD,11840,"Gadsden, AL: Northeast Alabama Regional",33.97361111,-86.08722222,AL
GAI,11842,"Gaithersburg, MD: Montgomery County Airpark",39.16833333,-77.16611111,MD
GAL,11844,"Galena, AK: Edward G. Pitka Sr.",64.73638889,-156.9316667,AK
GAM,11845,"Gambell, AK: Gambell Airport",63.76666667,-171.7375,AK
GAN,11846,"Gan Island, Maldives: Gan Island Airport",-0.69444444,73.15555556,Ma
GAQ,11848,"Gao, Mali: Gao Airport",16.24861111,-0.00138889,Ma
GAR,11849,"Garaina, Papua New Guinea: Garaina Airport",-7.87333333,147.1375,Pa
GAU,11851,"Guwahati, India: Lokpriya Gopinath Bordoloi International",26.10416667,91.5875,In
GAY,11853,"Gaya, India: Gaya Airport",24.74666667,84.94583333,In
GBA,11855,"Goose Bay, AK: Goose Bay AAF",61.395,-149.8416667,AK
GBD,11856,"Great Bend, KS: Great Bend Municipal",38.34722222,-98.86416667,KS
GBG,11858,"Galesburg, IL: Galesburg Municipal",40.93861111,-90.42888889,IL
GBH,11859,"Galbraith Lake, AK: Galbraith Lake Airport",68.47916667,-149.49,AK
GBR,11862,"Great Barrington, MA: Walter J. Koladza",42.18444444,-73.40416667,MA
GCA,11864,"Guacamayas, Colombia: Guacamayas Airport",2.28333333,-74.95,Co
GCC,11865,"Gillette, WY: Gillette Campbell County",44.35138889,-105.525,WY
GCK,11867,"Garden City, KS: Garden City Regional",37.92861111,-100.7297222,KS
GCM,11868,"Grand Cayman, Cayman Islands: Owen Roberts International",19.2925,-81.35805556,Ca
GCN,11869,"Grand Canyon, AZ: Grand Canyon National Park",35.95194444,-112.1475,AZ
GCY,11870,"Greeneville, TN: Municipal",36.19138889,-82.81666667,TN
GDC,11871,"Greenville, SC: Donaldson Field",34.75833333,-82.37666667,SC
GDH,11873,"Golden Horn Lodge, AK: Golden Horn Lodge Seaplane Base",59.74694444,-158.8747222,AK
GDL,11874,"Guadalajara, Mexico: Miguel Hidalgo y Costilla International",20.52388889,-103.3125,Me
GDM,11875,"Gardner, MA: Gardner Municipal",42.54972222,-72.01638889,MA
GDV,11879,"Glendive, MT: Dawson Community",47.13888889,-104.8069444,MT
GDW,11880,"Gladwin, MI: Gladwin Zettel Memorial",43.96861111,-84.47388889,MI
GEA,11882,"Noumea, New Caledonia: Noumea Magenta",-22.25972222,166.4708333,Ne
GED,11883,"Georgetown, DE: Delaware Coastal",38.68916667,-75.35888889,DE
GEG,11884,"Spokane, WA: Spokane International",47.62,-117.5327778,WA
GEK,11885,"Ganes Creek, AK: Ganes Creek Airport",62.97555556,-156.5133333,AK
GEY,11893,"Greybull, WY: South Big Horn County",44.51333333,-108.0777778,WY
GEZ,11894,"Shelbyville, IN: Shelbyville Municipal",39.58305556,-85.80472222,IN
GFA,11895,"Great Falls, MT: Malmstrom AFB Heliport",47.505,-111.1872222,MT
GFB,11896,"Togiak Fish, AK: Togiak Fish Airport",59.05,-160.2833333,AK
GFK,11898,"Grand Forks, ND: Grand Forks International",47.95194444,-97.17861111,ND
GFL,11899,"Glens Falls, NY: Floyd Bennett Memorial",43.34444444,-73.60916667,NY
GGE,11904,"Georgetown, SC: Georgetown County",33.31194444,-79.31805556,SC
GGG,11905,"Longview, TX: East Texas Regional",32.38666667,-94.71527778,TX
GGN,11906,"Gagnoa, Cote d'Ivoire: Gagnoa Airport",6.10138889,-5.9875,Co
GGW,11908,"Glasgow, MT: Wokal Field Glasgow Valley County",48.21277778,-106.6155556,MT
GHA,11909,"Ghardaia, Algeria: Noumerat Moufdi Zakaria",32.38222222,3.80055556,Al
GHU,11913,"Gualeguaychu, Argentina: Gualeguaychu Airport",-33.00416667,-58.61222222,Ar
GIL,11916,"Gilgit, Pakistan: Gilgit Airport",35.91916667,74.33583333,Pa
GIS,11917,"Gisborne, New Zealand: Gisborne Airport",-38.65972222,177.9722222,Ne
GJT,11921,"Grand Junction, CO: Grand Junction Regional",39.11861111,-108.5138889,CO
GKA,11922,"Goroka, Papua New Guinea: Goroka Airport",-6.07916667,145.3977778,Pa
GKN,11924,"Gulkana, AK: Gulkana Airport",62.15527778,-145.4522222,AK
GLD,11929,"Goodland, KS: Renner Field",39.37027778,-101.6994444,KS
GLF,11930,"Golfito, Costa Rica: Golfito Airport",8.65138889,-83.18083333,Co
GLH,11931,"Greenville, MS: Greenville Mid Delta",33.48444444,-90.985,MS
GLN,11935,"Goulimime, Morocco: Goulimime Airport",29.02666667,-10.05027778,Mo
GLQ,11937,"Glennallen, AK: Glennallen Airport",62.11861111,-145.55,AK
GLR,11938,"Gaylord, MI: Gaylord Regional",45.01444444,-84.69944444,MI
GLS,11939,"Galveston, TX: Scholes International at Galveston",29.2675,-94.86027778,TX
GLV,11941,"Golovin, AK: Golovin Airport",64.54416667,-163.0375,AK
GLW,11942,"Glasgow, KY: Glasgow Municipal",37.03166667,-85.95361111,KY
GMA,11943,"Gemena, Congo (Kinshasa): Gemena Airport",3.235,19.76861111,Co
GMC,11944,"Guerima, Colombia: Guerima Airport",3.63333333,-71.16666667,Co
GMT,11946,"Granite Mountain, AK: Granite Mountain AS",65.40555556,-161.2775,AK
GMU,11947,"Greenville, SC: Greenville Downtown",34.84777778,-82.35027778,SC
GNR,11951,"General Roca, Argentina: General Roca Airport",-38.99722222,-67.61,Ar
GNU,11952,"Goodnews Bay, AK: Goodnews",59.1125,-161.5805556,AK
GNV,11953,"Gainesville, FL: Gainesville Regional",29.68972222,-82.27583333,FL
DBL,11957,"Goa, India: Goa Airport",15.37777778,73.83055556,In
GOL,11959,"Gold Beach, OR: Gold Beach Municipal",42.41361111,-124.4230556,OR
GOM,11960,"Goma, Congo (Kinshasa): Goma Airport",-1.67,29.235,Co
GON,11961,"New London/Groton, CT: Groton-New London",41.32888889,-72.04638889,CT
GOP,11963,"Gorakhpur, India: Gorakhpur Airport",26.73972222,83.45222222,In
GOU,11967,"Garoua, Cameroon: Garoua Airport",9.33611111,13.37555556,Ca
GPI,11970,"Guapi, Colombia: Guapi Airport",2.58333333,-77.9,Co
GPM,11971,"Grand Prairie, TX: Grand Prairie Municipal",32.69833333,-97.04666667,TX
GPT,11973,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",30.40611111,-89.07027778,MS
GPZ,11974,"Grand Rapids, MN: Grand Rapids/Itasca County-Gordon Newstrom Field",47.21444444,-93.51111111,MN
GQQ,11975,"Galion, OH: Horning",40.73666667,-82.75722222,OH
GRA,11976,"Gamarra, Colombia: Germania",8.33333333,-73.69722222,Co
GRB,11977,"Green Bay, WI: Green Bay Austin Straubel International",44.48805556,-88.13055556,WI
GRD,11978,"Greenwood, SC: Greenwood County",34.25138889,-82.15833333,SC
GRF,11979,"Tacoma, WA: Gray AAF",47.08333333,-122.5791667,WA
GRI,11980,"Grand Island, NE: Central Nebraska Regional",40.96722222,-98.30666667,NE
GRK,11982,"Killeen, TX: Robert Gray AAF",31.06472222,-97.8275,TX
GRQ,11985,"Groningen, Netherlands: Eelde",53.12027778,6.57555556,Ne
GRR,11986,"Grand Rapids, MI: Gerald R. Ford International",42.88111111,-85.52416667,MI
GSB,11992,"Goldsboro, NC: Seymour Johnson AFB",35.33972222,-77.96,NC
GSH,11994,"Goshen, IN: Goshen Municipal",41.52722222,-85.79222222,IN
GSO,11995,"Greensboro/High Point, NC: Piedmont Triad International",36.09194444,-79.94277778,NC
GSP,11996,"Greer, SC: Greenville-Spartanburg International",34.89888889,-82.21388889,SC
GST,11997,"Gustavus, AK: Gustavus Airport",58.4275,-135.705,AK
GSW,11999,"Dallas/Fort Worth, TX: Greater Southwest International",32.8275,-97.04527778,TX
GTB,12001,"Genting, Malaysia: Genting Airport",3.41666667,101.8,Ma
GTF,12003,"Great Falls, MT: Great Falls International",47.48555556,-111.3669444,MT
GTK,12004,"Sungei Tekai, Malaysia: Sungei Tekai Airport",2.6,102.9166667,Ma
GTN,12005,"Mount Cook, New Zealand: Glentanner",-43.91083333,170.1288889,Ne
GTO,12006,"Gorontalo, Indonesia: Djalaluddin",0.63388889,122.8461111,In
GTR,12007,"Columbus, MS: Golden Triangle Regional",33.45027778,-88.59138889,MS
GTU,12008,"Georgetown, TX: Georgetown Municipal",30.67888889,-97.67944444,TX
GUB,12011,"Guerrero Negro, Mexico: Guerrero Negro Airport",28.03333333,-114.0666667,Me
GUC,12012,"Gunnison, CO: Gunnison-Crested Butte Regional",38.53388889,-106.9388889,CO
GUD,12013,"Goundam, Mali: Goundam Airport",16.3575,-3.60972222,Ma
GUP,12018,"Gallup, NM: Gallup Municipal",35.51111111,-108.7866667,NM
GUR,12020,"Alotau, Papua New Guinea: Gurney",-10.31083333,150.3386111,Pa
GUS,12021,"Peru, IN: Grissom ARB",40.64805556,-86.15222222,IN
GUY,12024,"Guymon, OK: Guymon Municipal",36.68027778,-101.5077778,OK
GVE,12027,"Gordonville, VA: Gordonsville Municipal",38.15611111,-78.16527778,VA
GVL,12028,"Gainesville, GA: Lee Gilmer Memorial",34.27305556,-83.82916667,GA
GVQ,12029,"Batavia, NY: Genesee County",43.03166667,-78.16972222,NY
GVT,12031,"Greenville, TX: Majors",33.06777778,-96.06527778,TX
GVW,12032,"Grandview, MO: Richards/Gebaur AFB",38.85083333,-94.55833333,MO
GWD,12034,"Gwadar, Pakistan: Gwadar International",25.23055556,62.33888889,Pa
GWL,12038,"Gwalior, India: Gwalior Airport",26.29388889,78.23,In
GWO,12039,"Greenwood, MS: Greenwood/Leflore",33.495,-90.08888889,MS
GWR,12040,"Gwinner, ND: Gwinner-Roger Melroe Field",46.21944444,-97.64416667,ND
GWS,12041,"Glenwood Springs, CO: Glenwood Springs Municipal",39.50833333,-107.3113889,CO
GXX,12048,"Yagoua, Cameroon: Yagoua Ville",10.35833333,15.2375,Ca
BAK,12050,"Baku, Azerbaijan: Baku Metropolitan Area",40.4675,50.04666667,Az
GYM,12052,"Guaymas, Mexico: General Jose Maria Yanez International",27.95555556,-110.9305556,Me
GYR,12054,"Goodyear, AZ: Phoenix Goodyear",33.42361111,-112.3741667,AZ
GYY,12055,"Gary, IN: Gary/Chicago International",41.61805556,-87.41555556,IN
HAB,12058,"Hamilton, AL: Marion County",34.12916667,-87.99444444,AL
HAE,12061,"Havasupai, AZ: Havasupai Airport",36.21666667,-112.6666667,AZ
HAF,12062,"Half Moon Bay, CA: Half Moon Bay Airport",37.50416667,-122.5,CA
HAH,12063,"Moroni, Comoros: Prince Said Ibrahim",-11.53194444,43.26111111,Co
HAO,12068,"Hamilton, OH: Butler County Regional Hogan Field",39.36444444,-84.52472222,OH
HAR,12070,"Harrisburg, PA: Capital City",40.21611111,-76.85222222,PA
HAY,12074,"Haycock, AK: Haycock Airport",65.20277778,-161.1527778,AK
HBC,12076,"Hanus Bay, AK: Hanus Bay Airport",57.41666667,-135.0333333,AK
HBG,12078,"Hattiesburg, MS: Hattiesburg Bobby L. Chain Municipal",31.26694444,-89.255,MS
HBH,12079,"Hobart Bay, AK: Hobart Bay Airport",57.4,-133.4666667,AK
HBV,12083,"Hebbronville, TX: Jim Hogg County",27.34944444,-98.73694444,TX
HBY,12084,"Hood Bay, AK: Hood Bay Airport",57.38194444,-134.3952778,AK
HCA,12085,"Big Spring, TX: Howard County",32.30361111,-101.4338889,TX
HCB,12086,"Shoal Cove, AK: Shoal Cove Airport",55.45,-131.2833333,AK
HCR,12087,"Holy Cross, AK: Holy Cross Airport",62.18888889,-159.7716667,AK
HDA,12088,"Hidden Falls, AK: Hidden Falls Airport",57.21666667,-134.8833333,AK
HDD,12090,"Hyderabad, Pakistan: Hyderabad Airport",25.32222222,68.36388889,Pa
HDH,12092,"Mokuleia, HI: Dillingham",21.5825,-158.2002778,HI
HDN,12094,"Hayden, CO: Yampa Valley",40.48166667,-107.22,CO
HED,12098,"Herendeen, AK: Herendeen Bay",55.80222222,-160.8972222,AK
HES,12103,"Hermiston, OR: Hermiston Municipal",45.82583333,-119.2583333,OR
HEZ,12106,"Natchez, MS: Hardy-Anders Field Natchez-Adams County",31.61472222,-91.29638889,MS
HFD,12108,"Hartford, CT: Hartford Brainard",41.73333333,-72.65,CT
HFF,12110,"Hoffman, NC: Mackall AAF",35.03638889,-79.49777778,NC
HGO,12118,"Korhogo, Cote d'Ivoire: Korhogo Airport",9.41388889,-5.61666667,Co
HGR,12119,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",39.70777778,-77.73,MD
HGU,12121,"Mount Hagen, Papua New Guinea: Mount Hagen Airport",-5.82722222,144.295,Pa
HGZ,12122,"Hogatza, AK: Hogatza Airport",66.19166667,-155.6688889,AK
HHH,12124,"Hilton Head, SC: Hilton Head Airport",32.21666667,-80.68333333,SC
HHR,12127,"Hawthorne, CA: Jack Northrop Field/Hawthorne Municipal",33.92277778,-118.3352778,CA
HIA,12128,"Hiawatha, KS: Hiawatha Municipal",39.87805556,-95.5225,KS
HIB,12129,"Hibbing, MN: Range Regional",47.38861111,-92.83861111,MN
HIE,12130,"Whitefield, NH: Mount Washington Regional",44.36583333,-71.54861111,NH
HIF,12131,"Ogden, UT: Hill AFB",41.12361111,-111.9719444,UT
HII,12132,"Lake Havasu City, AZ: Lake Havasu City Airport",34.56833333,-114.3552778,AZ
HIK,12134,"Honolulu, HI: Daniel K Inouye International",21.31861111,-157.9225,HI
HIO,12136,"Hillsboro, OR: Portland Hillsboro",45.54055556,-122.9486111,OR
HJR,12139,"Khajuraho, India: Khajuraho Airport",24.82416667,79.92277778,In
HKA,12140,"Blytheville, AR: Blytheville Municipal",35.94055556,-89.83083333,AR
HKB,12141,"Healy, AK: Healy River",63.8675,-148.9688889,AK
HKK,12144,"Hokitika, New Zealand: Hokitika Airport",-42.71611111,170.9866667,Ne
HKN,12145,"Hoskins, Papua New Guinea: Hoskins Airport",-5.47527778,150.4166667,Pa
HKP,12146,"Kaanapali, HI: Kaanapali Airport",20.94583333,-156.6930556,HI
HKS,12147,"Jackson, MS: Hawkins Field",32.33361111,-90.22222222,MS
HKY,12149,"Hickory, NC: Hickory Regional",35.74055556,-81.39,NC
HLG,12153,"Wheeling, WV: Wheeling Ohio County",40.17444444,-80.64833333,WV
HLI,12154,"Hollister, CA: Hollister Municipal",36.89027778,-121.4061111,CA
HLM,12155,"Holland, MI: Park Township",42.79583333,-86.16194444,MI
HLN,12156,"Helena, MT: Helena Regional",46.60666667,-111.9819444,MT
HLO,12157,"Holbrook, AZ: Holbrook Municipal",34.93861111,-110.1402778,AZ
HLP,12158,"Jakarta, Indonesia: Halim Perdanakusuma International",-6.26666667,106.8897222,In
HLZ,12160,"Hamilton, New Zealand: Hamilton Airport",-37.86111111,175.3333333,Ne
HME,12162,"Hassi Messaoud, Algeria: Krim Belkacem",31.67388889,6.14277778,Al
HMN,12163,"Alamogordo, NM: Holloman AFB",32.85138889,-106.1016667,NM
HMO,12164,"Hermosillo, Mexico: General Ignacio P. Garcia International",29.09638889,-111.0461111,Me
HMS,12165,"Homeshore, AK: Homeshore Airport",58.29444444,-135.3472222,AK
HMT,12166,"Hemet, CA: Hemet-Ryan",33.735,-117.0205556,CA
HNC,12168,"Hatteras, NC: Billy Mitchell",35.23111111,-75.62138889,NC
HNG,12170,"Hienghene, New Caledonia: Hienghene/Henri Martinet",-20.69611111,164.9869444,Ne
HNH,12171,"Hoonah, AK: Hoonah Airport",58.09805556,-135.4033333,AK
HIK,12173,"Honolulu, HI: Daniel K Inouye International",21.31861111,-157.9225,HI
HNM,12174,"Hana, HI: Hana Airport",20.79583333,-156.0188889,HI
HNS,12175,"Haines, AK: Haines Airport",59.24583333,-135.5188889,AK
HOB,12177,"Hobbs, NM: Lea County Regional",32.68861111,-103.2169444,NM
HOL,12183,"Holikachuk, AK: Holikachuk Airport",62.91055556,-159.5277778,AK
HOM,12184,"Homer, AK: Homer Airport",59.64527778,-151.4763889,AK
HON,12185,"Huron, SD: Huron Regional",44.38361111,-98.22638889,SD
HOP,12187,"Hopkinsville, KY: Campbell AAF",36.67277778,-87.49166667,KY
HOT,12190,"Hot Springs, AR: Memorial Field",34.47888889,-93.09611111,AR
HOU,12191,"Houston, TX: William P Hobby",29.645,-95.27861111,TX
HOW,12193,"Balboa, Panama: Panama Pacifico International",8.91333333,-79.60027778,Pa
HPB,12195,"Hooper Bay, AK: Hooper Bay Airport",61.525,-166.1452778,AK
HPN,12197,"White Plains, NY: Westchester County",41.06888889,-73.70777778,NY
HPT,12198,"Hampton, IA: Hampton Municipal",42.72638889,-93.22638889,IA
HPV,12199,"Hanalei, HI: Princeville",22.2125,-159.4466667,HI
HQM,12200,"Hoquiam, WA: Bowerman",46.97111111,-123.9366667,WA
HRL,12206,"Harlingen/San Benito, TX: Valley International",26.22805556,-97.65222222,TX
HRO,12207,"Harrison, AR: Boone County",36.26166667,-93.15555556,AR
HSH,12211,"Las Vegas, NV: Henderson Executive",35.97277778,-115.1344444,NV
HSI,12212,"Hastings, NE: Hastings Municipal",40.60555556,-98.42694444,NE
HSL,12214,"Huslia, AK: Huslia Airport",65.7025,-156.375,AK
HSP,12215,"Hot Springs, VA: Ingalls Field",37.95055556,-79.83388889,VA
HST,12216,"Homestead, FL: Homestead ARB",25.48805556,-80.38416667,FL
HSV,12217,"Huntsville, AL: Huntsville International-Carl T Jones Field",34.64277778,-86.77555556,AL
HTH,12220,"Hawthorne, NV: Hawthorne Industrial",38.54527778,-118.6322222,NV
HTO,12222,"East Hampton, NY: East Hampton Airport",40.95944444,-72.25166667,NY
HTS,12223,"Ashland, WV: Tri-State/Milton J. Ferguson Field",38.36694444,-82.55611111,WV
HTZ,12224,"Hato Corozal, Colombia: Hato Corozal Airport",6.15527778,-71.76083333,Co
HUA,12225,"Huntsville, AL: Redstone AAF",34.67861111,-86.68472222,AL
HUF,12228,"Terre Haute, IN: Terre Haute Regional",39.45444444,-87.3075,IN
HUL,12232,"Houlton, ME: Houlton International",46.12305556,-67.79333333,ME
HUM,12233,"Houma, LA: Houma Terrebonne",29.56694444,-90.66083333,LA
HUS,12235,"Hughes, AK: Hughes Airport",66.04055556,-154.2633333,AK
HUT,12236,"Hutchinson, KS: Hutchinson Regional",38.06805556,-97.86111111,KS
HUX,12239,"Santa Cruz/Huatulco, Mexico: Bahias de Huatulco International",15.77388889,-96.2625,Me
HVA,12241,"Analalava, Madagascar: Analalava Airport",-14.62972222,47.76388889,Ma
HVC,12243,"Hopkinsville, KY: Hopkinsville-Christian County",36.85694444,-87.455,KY
HVN,12244,"New Haven, CT: Tweed New Haven",41.26527778,-72.88833333,CT
HVR,12245,"Havre, MT: Havre City-County",48.54444444,-109.7611111,MT
HVS,12246,"Hartsville, SC: Hartsville Regional",34.40527778,-80.11805556,SC
HWD,12247,"Hayward, CA: Hayward Executive",37.65916667,-122.1225,CA
HWI,12248,"Hawk Inlet, AK: Hawk Inlet Airport",58.13333333,-134.75,AK
HYA,12250,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",41.66583333,-70.28055556,MA
#N/A,12251,"Hyderabad, India: Hyderabad Airport",17.45305556,78.46888889,In
HYG,12252,"Hydaburg, AK: Hydaburg Seaplane Base",55.20666667,-132.8266667,AK
HYL,12253,"Hollis, AK: Hollis Seaplane Base",55.48194444,-132.6444444,AK
HYR,12254,"Hayward, WI: Sawyer County",46.02444444,-91.44444444,WI
HYS,12255,"Hays, KS: Hays Regional",38.84611111,-99.27416667,KS
HZL,12259,"Hazleton, PA: Hazleton Regional",40.98638889,-75.99111111,PA
IA1,12260,"Shenandoah, IA: Shenandoah Municipal",40.75166667,-95.41361111,IA
IA2,12261,"Webster City, IA: Webster City Municipal",42.43666667,-93.86888889,IA
IA3,12262,"Red Oak, IA: Red Oak Municipal",41.01055556,-95.26,IA
IAB,12263,"Wichita, KS: McConnell AFB",37.62305556,-97.26722222,KS
IAD,12264,"Washington, DC: Washington Dulles International",38.94166667,-77.4575,DC
IAG,12265,"Niagara Falls, NY: Niagara Falls International",43.10722222,-78.94555556,NY
IAH,12266,"Houston, TX: George Bush Intercontinental/Houston",29.98333333,-95.34,TX
IAM,12267,"In Amenas, Algeria: In Amenas Airport",28.05111111,9.63805556,Al
IAN,12268,"Kiana, AK: Bob Baker Memorial",66.97555556,-160.4305556,AK
IBE,12272,"Ibague, Colombia: Perales",4.42583333,-75.14,Co
ICT,12278,"Wichita, KS: Wichita Dwight D Eisenhower National",37.65,-97.43277778,KS
ICY,12279,"Icy Bay, AK: Icy Bay Airport",59.96583333,-141.6583333,AK
IDA,12280,"Idaho Falls, ID: Idaho Falls Regional",43.51611111,-112.0647222,ID
IDI,12281,"Indiana, PA: Indiana County",40.63166667,-79.10277778,PA
IDP,12283,"Independence, KS: Independence Municipal",37.15833333,-95.77833333,KS
IDR,12284,"Indore, India: Devi Ahilyabai Holkar",22.72305556,75.80555556,In
IGG,12294,"Igiugig, AK: Igiugig Airport",59.32388889,-155.9,AK
IGM,12297,"Kingman, AZ: Kingman Airport",35.25666667,-113.94,AZ
IGO,12299,"Chigorodo, Colombia: Chigorodo Airport",7.68166667,-76.68666667,Co
IGR,12300,"Iguazu, Argentina: Cataratas",-25.74166667,-54.46583333,Ar
IGX,12303,"Chapel Hill, NC: Horace Williams",35.935,-79.06583333,NC
IHU,12304,"Ihu, Papua New Guinea: Ihu Airport",-7.90055556,145.3936111,Pa
II1,12305,"Rantoul, IL: Rantoul National Aviation Center",40.29361111,-88.1425,IL
II2,12306,"Chicago/Romeoville, IL: Lewis University",41.60805556,-88.09611111,IL
II3,12307,"De Kalb, IL: De Kalb Taylor Municipal",41.93138889,-88.70722222,IL
II4,12308,"Lincoln, IL: Logan County",40.15861111,-89.335,IL
IJX,12310,"Jacksonville, IL: Jacksonville Municipal",39.77416667,-90.23722222,IL
IKB,12312,"Wilkesboro, NC: Wilkes County",36.22277778,-81.09833333,NC
IKK,12314,"Kankakee, IL: Greater Kankakee",41.07138889,-87.84888889,IL
IKO,12315,"Nikolski, AK: Nikolski AS",52.94166667,-168.85,AK
IKV,12317,"Ankeny, IA: Ankeny Regional",41.69111111,-93.56638889,IA
ILE,12319,"Killeen, TX: Skylark Field",31.08638889,-97.68666667,TX
ILG,12320,"Wilmington, DE: New Castle",39.67833333,-75.6075,DE
ILI,12321,"Iliamna, AK: Iliamna Airport",59.75277778,-154.9083333,AK
ILL,12322,"Willmar, MN: Willmar Municipal",45.11638889,-95.09,MN
ILM,12323,"Wilmington, NC: Wilmington International",34.26694444,-77.90388889,NC
ILN,12324,"Wilmington, OH: Wilmington Air Park",39.42805556,-83.79222222,OH
ILP,12326,"Ile Des Pins, New Caledonia: Ile Des Pins Moue",-22.58972222,167.4475,Ne
IMF,12331,"Imphal, India: Imphal Airport",24.76111111,93.89972222,In
IML,12332,"Imperial, NE: Imperial Municipal",40.51166667,-101.6202778,NE
IMM,12333,"Immokalee, FL: Immokalee Regional",26.43388889,-81.4025,FL
IMT,12335,"Iron Mountain/Kingsfd, MI: Ford",45.81555556,-88.11416667,MI
IN1,12336,"Auburn, IN: De Kalb County",41.30694444,-85.06416667,IN
IN2,12337,"Indianapolis, IN: Indianapolis Executive",40.03055556,-86.25138889,IN
IND,12339,"Indianapolis, IN: Indianapolis International",39.72888889,-86.28166667,IN
INF,12340,"In Guezzam, Algeria: In Guezzam Airport",19.56111111,5.75027778,Al
ING,12341,"Lago Argentino, Argentina: Lago Argentino Airport",-50.33472222,-72.24888889,Ar
INH,12342,"Inhambane, Mozambique: Inhambane Airport",-23.87444444,35.40833333,Mo
INL,12343,"International Falls, MN: Falls International Einarson Field",48.56305556,-93.40416667,MN
INO,12345,"Inongo, Congo (Kinshasa): Inongo Airport",-1.95,18.27916667,Co
INS,12347,"Indian Springs, NV: Creech AFB",36.58722222,-115.6733333,NV
INT,12348,"Winston-Salem, NC: Smith Reynolds",36.13527778,-80.22555556,NC
INW,12351,"Winslow, AZ: Winslow-Lindbergh Regional",35.02416667,-110.725,AZ
ION,12354,"Impfondo, Congo (Brazaville): Impfondo Airport",1.61333333,18.06194444,Co
IOU,12357,"Ile Ouen, New Caledonia: Ile Ouen Airport",-22.46388889,166.7830556,Ne
IOW,12358,"Iowa City, IA: Iowa City Municipal",41.64027778,-91.54722222,IA
IPH,12361,"Ipoh, Malaysia: Ipoh Sultan Azlan Shah",4.56694444,101.0958333,Ma
IPI,12362,"Ipiales, Colombia: San Luis",0.86638889,-77.71166667,Co
IPL,12363,"El Centro, CA: Imperial County",32.83722222,-115.5747222,CA
IPT,12365,"Williamsport, PA: Williamsport Regional",41.24222222,-76.92055556,PA
IRC,12370,"Circle, AK: Circle City",65.82916667,-144.0638889,AK
IRJ,12374,"La Rioja, Argentina: Capitan Vicente A Almonacid",-29.38333333,-66.78333333,Ar
IRK,12375,"Kirksville, MO: Kirksville Regional",40.0925,-92.54388889,MO
IRP,12377,"Isiro, Congo (Kinshasa): Isiro Airport",2.78194444,27.63083333,Co
IRS,12378,"Sturgis, MI: Sturgis Airport",41.8,-85.41666667,MI
IRV,12379,"Bayou La Batre, AL: Roy E. Ray",30.45444444,-88.21055556,AL
ISB,12381,"Islamabad, Pakistan: Benazir Bhutto International",33.61472222,73.09666667,Pa
ISJ,12386,"Isla Mujeres, Mexico: Isla Mujeres Airport",21.26666667,-86.75,Me
#N/A,12387,"Isabel Pass, AK: Isabel Pass Airport",63.5,-145.0333333,AK
ISM,12388,"Orlando, FL: Kissimmee Gateway",28.29027778,-81.43722222,FL
ISN,12389,"Williston, ND: Sloulin Field International",48.17611111,-103.6361111,ND
ISO,12390,"Kinston, NC: Kinston Regional Jetport at Stallings Field",35.32666667,-77.61666667,NC
ISP,12391,"Islip, NY: Long Island MacArthur",40.79666667,-73.10083333,NY
ISQ,12392,"Manistique, MI: Schoolcraft County",45.975,-86.17666667,MI
ISS,12394,"Wiscasset, ME: Wiscasset Airport",43.96333333,-69.71222222,ME
ISW,12396,"Wisconsin Rapids, WI: Alexander Field South Wood County",44.36111111,-89.83833333,WI
ITH,12397,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",42.49027778,-76.45805556,NY
ITO,12402,"Hilo, HI: Hilo International",19.72361111,-155.0580556,HI
IUS,12405,"Inus, Papua New Guinea: Inus Airport",-5.78333333,155.15,Pa
IVA,12406,"Ambanja, Madagascar: Ambanja/Ambalavelona",-13.64222222,48.45777778,Ma
IVC,12407,"Invercargill, New Zealand: Invercargill Airport",-46.4125,168.3208333,Ne
IVG,12408,"Berane, Montenegro: Berane Airport",42.84083333,19.8675,Mo
IWD,12412,"Ironwood, MI: Gogebic-Iron County",46.52555556,-90.13166667,MI
IWS,12415,"Houston, TX: West Houston",29.81777778,-95.67222222,TX
IXA,12416,"Agartala, India: Agartala Airport",23.89,91.24222222,In
IXB,12417,"Bagdogra, India: Bagdogra Airport",26.68055556,88.33055556,In
IXC,12418,"Chandigarh, India: Chandigarh Airport",30.67194444,76.79055556,In
IXD,12419,"Allahabad, India: Allahabad Airport",25.43972222,81.73611111,In
IXE,12420,"Mangalore, India: Mangalore International",12.96388889,74.89388889,In
IXG,12421,"Belgaum, India: Belgaum Airport",15.85861111,74.61833333,In
IXH,12422,"Kailashahar, India: Kailashahar Airport",24.30722222,92.00888889,In
